21800001,1736,9,0.529,1,0.2,4,0.8,2,7,3,1,0,1,2,23,6.0,1477,4,0.333,1,0.333,1,0.5,2,3,0,4,0,0,1,10,10.0,1797,4,0.571,0,0.0,1,1.0,0,4,2,0,4,3,1,9,9.0,1703,5,0.385,1,0.333,1,0.5,3,2,2,0,0,2,4,12,11.0,1740,2,0.143,1,0.125,2,1.0,0,4,7,0,0,3,1,7,9.0,1230,7,0.583,2,0.286,0,0.0,2,8,0,2,0,1,5,16,3.0,1591,5,0.5,1,0.5,0,0.0,0,8,1,0,1,1,0,11,22.0,1500,2,0.5,2,0.5,1,0.5,0,3,3,0,0,2,2,7,3.0,1154,3,0.429,2,0.5,0,0.0,3,1,3,0,0,1,3,8,8.0,248,0,0.0,0,0.0,0,0.0,0,1,0,0,0,0,1,0,3.0,87,0,0.0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,2.0,87,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,2.0,50,1,1.0,0,0.0,0,0.0,0,1,0,0,0,0,0,2,2.0,1374,3,0.375,0,0.0,0,0.0,0,6,1,0,0,3,5,6,-4.0,2053,3,0.3,2,0.286,0,0.0,1,5,0,2,1,2,1,8,-11.0,2209,9,0.429,1,0.25,4,0.8,2,8,2,1,2,5,3,23,-8.0,1460,2,0.286,0,0.0,1,0.5,0,3,2,1,0,3,1,5,-16.0,2564,7,0.5,0,0.0,5,0.5,3,12,8,4,2,3,5,19,-8.0,671,1,1.0,0,0.0,3,0.75,0,3,1,0,0,0,1,5,-10.0,1786,7,0.412,2,0.25,0,0.0,0,2,1,0,0,0,1,16,-10.0,1346,2,0.4,0,0.0,0,0.0,0,1,3,0,0,0,3,4,-11.0,763,0,0.0,0,0.0,1,0.5,0,1,0,0,0,0,0,1,-8.0,87,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,-2.0,87,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,-2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21800002,2263,9,0.429,0,0.0,9,0.9,1,7,6,1,1,3,4,27,14.0,1965,1,0.167,0,0.0,0,0.0,1,12,5,3,0,6,3,2,2.0,1593,6,0.857,0,0.0,0,0.0,2,1,2,0,3,2,4,12,-1.0,2099,5,0.25,1,0.125,3,1.0,1,3,0,0,0,2,3,14,2.0,2197,11,0.55,5,0.556,5,1.0,0,8,9,1,0,3,4,32,15.0,1084,5,0.455,0,0.0,0,0.0,8,2,2,1,2,1,4,10,23.0,623,1,0.5,0,0.0,0,0.0,0,2,2,0,0,0,0,2,2.0,792,1,0.5,1,1.0,0,0.0,1,1,1,0,0,2,2,3,-7.0,874,3,0.6,0,0.0,0,0.0,2,1,1,1,0,1,2,6,-3.0,399,0,0.0,0,0.0,0,0.0,1,1,0,0,1,0,1,0,-6.0,141,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,-1.0,370,0,0.0,0,0.0,0,0.0,0,3,0,0,0,1,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2244,9,0.391,4,0.333,5,0.625,0,2,5,4,0,5,3,27,-16.0,1134,2,0.222,1,0.25,2,0.667,3,2,0,1,1,1,0,7,3.0,2136,6,0.5,0,0.0,5,0.625,4,7,4,2,0,2,3,17,-6.0,1590,0,0.0,0,0.0,0,0.0,2,2,1,0,0,1,3,0,0.0,2045,7,0.368,2,0.333,5,0.833,2,6,6,3,1,3,4,21,-7.0,1746,2,0.286,1,0.25,2,0.5,2,0,2,0,3,0,1,7,-11.0,1409,3,0.375,2,0.333,0,0.0,0,2,0,0,0,0,2,8,-5.0,835,1,0.2,0,0.0,4,0.8,0,3,1,0,0,2,0,6,-1.0,744,1,0.5,0,0.0,1,0.5,3,4,1,1,1,0,3,3,-2.0,517,2,0.5,0,0.0,0,0.0,0,1,1,1,0,0,2,4,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21800003,1909,2,0.25,1,0.25,0,0.0,1,6,3,2,2,2,1,5,-4.0,1551,2,0.286,1,0.167,0,0.0,1,8,1,0,4,1,2,5,-4.0,1266,1,1.0,1,1.0,2,1.0,0,3,1,1,0,0,3,5,-11.0,1248,4,0.364,2,0.5,0,0.0,2,0,1,1,0,0,2,10,-6.0,2319,15,0.517,7,0.538,4,0.8,1,1,4,2,0,3,0,41,-1.0,736,3,0.6,0,0.0,3,0.6,1,4,0,1,0,1,3,9,2.0,1300,3,0.5,0,0.0,4,0.667,3,3,1,0,1,1,3,10,3.0,2014,7,0.438,4,0.5,0,0.0,0,4,2,1,2,0,1,18,5.0,870,0,0.0,0,0.0,1,0.5,0,0,1,0,0,1,2,1,6.0,1188,4,0.5,0,0.0,0,0.0,0,3,7,0,0,2,2,8,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1966,7,0.5,3,0.5,2,1.0,1,8,4,2,1,2,3,19,2.0,2086,9,0.429,0,0.0,7,0.583,3,15,8,0,1,8,5,25,11.0,1287,4,0.571,2,0.4,4,1.0,0,3,1,1,0,2,3,14,8.0,2280,4,0.444,2,0.333,0,0.0,0,3,6,1,0,4,3,10,1.0,2012,7,0.538,3,0.6,0,0.0,2,2,3,0,1,2,4,17,4.0,1325,3,0.5,2,0.5,0,0.0,1,1,1,1,0,1,0,8,-9.0,1739,6,0.667,1,0.333,0,0.0,1,8,2,0,0,0,6,13,-10.0,721,1,0.333,0,0.0,2,1.0,2,4,0,0,1,2,1,4,2.0,680,0,0.0,0,0.0,0,0.0,1,1,1,0,0,0,0,0,1.0,297,1,1.0,1,1.0,0,0.0,0,1,0,0,0,0,0,3,-3.0,7,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,-2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21800004,1161,3,0.6,1,1.0,0,0.0,0,4,0,0,1,1,1,7,-1.0,2057,8,0.471,1,1.0,9,0.818,2,6,6,0,0,1,0,26,8.0,1931,10,0.476,1,0.333,3,0.75,9,11,2,0,1,4,5,24,-9.0,1132,0,0.0,0,0.0,0,0.0,0,2,1,0,1,1,4,0,6.0,2101,7,0.35,2,0.222,3,1.0,1,1,4,1,0,2,1,19,3.0,1980,2,0.4,0,0.0,2,1.0,0,3,1,0,0,0,0,6,-5.0,1204,2,0.667,0,0.0,0,0.0,0,0,0,1,1,1,0,4,0.0,1726,5,0.455,1,0.333,0,0.0,0,0,3,0,0,1,4,11,4.0,883,2,0.333,0,0.0,2,1.0,2,5,4,2,1,2,5,6,9.0,225,0,0.0,0,0.0,0,0.0,0,0,0,1,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2228,6,0.429,1,0.143,0,0.0,0,6,5,1,0,2,2,13,-2.0,2151,0,0.0,0,0.0,1,0.5,2,1,3,3,0,0,5,1,-8.0,1810,6,0.6,2,0.667,3,0.75,2,8,0,0,4,2,4,17,-9.0,2040,10,0.556,0,0.0,7,0.875,1,3,4,1,1,3,2,27,-10.0,1497,3,0.333,1,0.25,1,0.5,0,2,5,1,0,2,1,8,-9.0,1937,10,0.556,0,0.0,3,0.6,0,4,6,1,0,4,1,23,6.0,1045,0,0.0,0,0.0,0,0.0,0,2,1,1,0,1,4,0,6.0,1056,4,1.0,0,0.0,0,0.0,0,7,3,1,0,2,2,8,8.0,636,1,0.5,1,0.5,0,0.0,0,1,1,0,0,1,2,3,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21800005,1626,7,0.778,3,1.0,2,1.0,0,6,0,0,0,3,0,19,8.0,1663,5,0.714,0,0.0,0,0.0,3,5,3,0,1,3,2,10,23.0,1222,4,0.5,0,0.0,0,0.0,3,5,1,0,4,1,3,8,7.0,1547,6,0.545,3,0.5,1,0.5,0,5,5,0,0,3,3,16,9.0,1289,0,0.0,0,0.0,0,0.0,0,1,5,0,0,3,4,0,-1.0,1713,7,0.636,0,0.0,0,0.0,6,9,2,0,0,3,3,14,26.0,1414,6,0.5,1,0.2,1,0.5,0,4,6,0,0,1,1,14,23.0,1697,5,0.714,1,0.5,0,0.0,0,6,3,1,2,2,3,11,28.0,58,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,1464,5,0.556,1,0.2,1,0.5,0,1,1,1,0,0,2,12,20.0,231,1,0.5,0,0.0,0,0.0,0,0,0,0,0,0,0,2,-1.0,238,1,0.5,1,0.5,0,0.0,0,0,0,0,0,1,1,3,-1.0,238,0,0.0,0,0.0,2,1.0,1,2,3,0,0,0,2,2,-1.0,1353,3,0.333,0,0.0,0,0.0,0,1,0,1,1,0,3,6,-19.0,1499,4,0.571,1,0.5,0,0.0,2,5,2,2,0,1,2,9,-29.0,1811,2,0.182,2,0.667,7,0.875,1,5,3,3,0,0,0,13,-8.0,1470,4,0.308,4,0.5,0,0.0,0,0,2,0,1,1,4,12,-6.0,1738,3,0.273,2,0.4,3,1.0,1,1,3,1,0,1,1,11,-11.0,1155,2,0.333,0,0.0,1,0.5,0,2,1,0,0,2,2,5,-11.0,1518,2,0.333,0,0.0,6,1.0,2,3,1,3,1,0,2,10,-21.0,1795,1,0.125,0,0.0,1,0.5,1,2,3,1,0,1,3,3,-20.0,377,0,0.0,0,0.0,0,0.0,0,0,0,0,0,1,1,0,-9.0,1324,2,0.222,0,0.0,5,0.714,0,2,1,0,0,0,0,9,-7.0,360,2,0.667,1,1.0,0,0.0,0,0,0,0,0,0,0,5,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21800006,1089,2,0.5,1,1.0,1,0.5,2,4,1,0,0,1,4,6,-7.0,2298,9,0.5,4,0.8,4,0.667,4,12,2,0,0,4,3,26,9.0,1686,4,0.333,0,0.0,4,0.8,2,6,4,1,0,4,2,12,-17.0,1412,5,0.333,0,0.0,3,0.5,0,2,5,1,0,1,4,13,-14.0,1336,4,0.4,1,0.5,2,1.0,0,1,2,1,0,0,1,11,-8.0,1499,6,0.75,1,0.5,0,0.0,4,3,0,0,2,0,1,13,13.0,1532,2,0.222,0,0.0,0,0.0,0,4,4,2,4,1,4,4,16.0,2007,4,0.364,0,0.0,4,0.667,2,3,1,0,1,0,4,12,12.0,1542,3,0.429,0,0.0,1,0.5,0,2,1,2,0,1,2,7,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1890,2,0.222,2,0.4,2,0.667,0,3,3,0,1,1,3,8,4.0,1033,2,0.4,1,0.5,0,0.0,1,1,2,0,0,2,6,5,4.0,2015,6,0.4,0,0.0,0,0.0,4,14,0,1,2,1,2,12,4.0,2255,8,0.381,2,0.2,3,1.0,1,4,3,1,1,3,3,21,-5.0,1975,9,0.643,3,0.429,5,0.714,0,4,4,0,1,3,5,26,20.0,1562,3,0.231,0,0.0,3,0.75,5,6,2,0,0,4,2,9,-7.0,1426,3,0.429,1,0.333,0,0.0,0,0,0,1,0,0,1,7,-13.0,1319,4,0.444,0,0.0,1,0.5,2,6,2,1,0,1,3,9,-6.0,925,1,0.25,0,0.0,2,1.0,1,0,0,0,0,1,3,4,-16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21800007,2018,2,0.286,1,0.5,0,0.0,0,5,1,3,1,1,1,5,-2.0,930,1,0.5,1,1.0,0,0.0,0,0,0,0,1,1,4,3,13.0,1632,5,0.556,0,0.0,6,0.857,3,8,3,1,1,1,2,16,7.0,1234,6,0.545,2,0.667,1,0.5,1,2,4,0,0,2,2,15,14.0,1731,10,0.455,3,0.333,8,1.0,1,5,5,2,0,0,2,31,14.0,1418,4,0.25,1,0.2,1,0.333,0,0,0,2,1,2,2,10,1.0,1646,0,0.0,0,0.0,2,1.0,0,4,4,1,0,2,4,2,5.0,78,1,1.0,0,0.0,0,0.0,0,0,0,0,0,0,0,2,-2.0,1577,5,0.556,1,0.333,4,1.0,0,4,0,0,2,3,0,15,9.0,982,5,1.0,0,0.0,2,0.5,5,5,3,0,0,0,1,12,22.0,1154,6,0.429,3,0.429,0,0.0,0,3,1,3,0,3,5,15,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1438,4,0.444,2,0.333,2,1.0,0,2,0,0,0,2,5,12,7.0,1939,7,0.467,3,0.429,4,1.0,0,6,6,0,0,6,4,21,-23.0,1287,3,0.5,0,0.0,1,0.5,2,2,2,0,1,3,4,7,-14.0,1816,6,0.5,2,0.333,0,0.0,2,4,0,2,1,2,3,14,0.0,1988,5,0.357,1,0.2,3,0.75,0,6,5,0,0,4,4,14,-20.0,1243,4,0.5,1,0.333,0,0.0,1,1,0,1,0,3,4,9,-21.0,822,3,0.5,0,0.0,2,1.0,0,5,1,1,0,2,0,8,-5.0,1399,1,0.25,0,0.0,0,0.0,0,4,4,2,0,2,1,2,-12.0,562,2,1.0,0,0.0,3,1.0,0,0,0,0,0,0,2,7,-5.0,876,3,0.375,0,0.0,0,0.0,0,3,0,0,0,0,2,6,-12.0,499,3,0.75,1,0.5,0,0.0,1,2,0,1,1,0,1,7,2.0,275,0,0.0,0,0.0,0,0.0,1,2,0,0,0,0,0,0,4.0,257,0,0.0,0,0.0,0,0.0,0,1,1,0,0,0,0,0,4.0,1
21800008,2235,9,0.409,1,0.333,5,0.833,1,11,2,0,0,2,3,24,13.0,1197,6,0.75,1,1.0,0,0.0,0,2,2,0,1,0,2,13,11.0,1224,3,0.375,0,0.0,0,0.0,2,10,3,0,0,0,2,6,13.0,1966,4,0.444,3,0.429,0,0.0,1,4,0,2,2,0,3,11,15.0,2135,10,0.833,5,0.833,2,0.667,0,1,8,1,1,3,1,27,12.0,1051,2,0.667,0,0.0,0,0.0,0,0,0,1,0,1,1,4,-2.0,1630,2,0.2,1,0.333,4,0.667,4,3,1,2,3,2,6,9,-1.0,1524,6,0.429,1,0.2,1,0.333,0,2,5,0,0,1,4,14,-4.0,745,2,0.667,1,0.5,0,0.0,0,0,0,0,0,0,4,5,0.0,623,1,0.333,1,0.333,0,0.0,0,1,0,0,0,0,3,3,4.0,44,0,0.0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,-1.0,26,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985,5,0.5,2,1.0,5,0.833,3,7,4,2,0,3,1,17,-21.0,2045,5,0.278,1,0.25,10,0.714,2,5,2,0,0,3,5,21,-3.0,1625,1,0.2,0,0.0,1,0.5,5,8,1,0,0,4,2,3,-20.0,1578,5,0.385,0,0.0,2,1.0,1,1,1,1,0,0,3,12,-12.0,1886,5,0.455,2,0.667,3,0.75,1,1,7,0,0,1,3,15,-10.0,864,2,1.0,0,0.0,1,0.5,0,3,2,0,0,0,2,5,11.0,841,1,0.5,1,0.5,0,0.0,0,0,0,0,0,0,1,3,13.0,1063,2,0.286,0,0.0,5,1.0,1,2,0,0,0,4,4,9,0.0,976,1,0.5,0,0.0,2,0.5,1,5,0,1,0,1,1,4,-10.0,1389,7,0.467,1,0.25,0,0.0,0,3,0,0,0,0,3,15,-8.0,103,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,-1.0,44,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21800009,1483,3,0.429,2,0.4,0,0.0,1,0,0,1,0,0,4,8,-5.0,2059,6,0.545,4,0.571,3,0.75,0,2,1,1,1,0,2,19,-13.0,1571,4,0.444,0,0.0,0,0.0,3,5,1,0,1,1,3,8,-14.0,2083,6,0.4,3,0.375,3,0.75,2,7,10,3,1,4,2,18,-23.0,1941,6,0.5,3,0.429,4,0.8,0,5,6,2,0,1,3,19,-19.0,1620,3,0.3,1,0.2,2,0.5,1,3,0,0,1,2,4,9,-20.0,1761,7,0.5,2,0.222,5,1.0,0,3,1,0,0,0,0,21,-11.0,1064,4,0.4,1,0.333,1,0.5,1,3,2,0,2,3,3,10,3.0,628,0,0.0,0,0.0,0,0.0,0,1,0,1,1,0,1,0,3.0,95,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,2.0,95,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,8,0.667,1,0.333,4,1.0,2,1,2,1,0,2,5,21,30.0,1794,11,0.55,6,0.75,2,0.667,7,3,3,0,0,1,1,30,14.0,2348,13,0.619,0,0.0,6,0.857,2,14,8,3,3,1,5,32,23.0,2212,5,0.385,0,0.0,0,0.0,1,9,10,1,0,1,3,10,23.0,2296,5,0.417,0,0.0,0,0.0,0,3,8,2,0,3,3,10,26.0,1429,9,0.6,2,0.5,5,0.833,2,6,3,0,0,0,4,25,5.0,1196,0,0.0,0,0.0,0,0.0,0,0,1,1,0,2,2,0,-5.0,722,1,0.333,1,1.0,0,0.0,0,2,1,0,0,0,2,3,-13.0,95,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,-2.0,95,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,-2.0,95,0,0.0,0,0.0,0,0.0,0,0,0,0,0,2,0,0,-2.0,95,0,0.0,0,0.0,0,0.0,0,2,0,0,0,0,0,0,-2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21800010,1409,8,0.667,1,1.0,1,0.5,3,4,0,0,1,1,3,18,2.0,2500,7,0.304,0,0.0,7,0.7,8,11,2,1,3,2,2,21,6.0,472,2,0.5,0,0.0,0,0.0,4,0,2,0,0,0,3,4,2.0,2291,10,0.476,1,0.333,7,0.636,0,4,4,0,0,3,3,28,7.0,1802,4,0.4,1,0.2,2,1.0,1,2,2,2,0,2,5,11,2.0,1360,1,0.25,1,1.0,2,1.0,3,4,6,0,0,1,2,5,-2.0,1793,2,0.286,2,0.333,0,0.0,0,2,1,0,0,1,2,6,1.0,1307,3,0.5,2,0.5,2,1.0,0,4,2,0,0,1,1,10,3.0,396,0,0.0,0,0.0,0,0.0,0,1,1,0,0,1,1,0,-4.0,1070,3,0.75,3,0.75,0,0.0,0,1,2,0,0,0,0,9,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2247,8,0.444,2,0.333,2,1.0,0,6,3,1,0,2,3,20,0.0,1617,3,0.75,0,0.0,0,0.0,2,9,0,0,0,1,5,6,-4.0,1343,2,0.333,1,0.5,3,1.0,2,7,3,0,0,3,6,8,-4.0,1896,9,0.391,1,0.25,4,0.8,3,4,3,4,1,1,2,23,-3.0,1892,8,0.667,2,0.667,9,1.0,0,1,4,2,0,2,2,27,-5.0,1831,3,0.25,0,0.0,2,1.0,3,1,2,0,0,1,2,8,-1.0,1443,4,0.5,0,0.0,4,0.667,3,2,2,2,1,0,4,12,-1.0,988,2,0.286,0,0.0,0,0.0,1,0,1,0,0,1,2,4,1.0,1143,0,0.0,0,0.0,0,0.0,0,2,2,0,0,0,1,0,-3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
